Date,DailyReturn
2022-05-15,-1.112119937034929
2022-05-16,-1.7267281897486229
2022-05-17,-1.8772978371037632
2022-05-18,-3.2519850381686757
2022-05-19,-2.8875068101662524
2022-05-20,-2.7811901125017386
2022-05-21,-3.7991286636469663
2022-05-22,-3.0743073908636647
2022-05-23,-3.122194686214921
2022-05-24,-1.770752161054402
2022-05-25,-0.8744749118354584
2022-05-26,-0.9229483664904529
2022-05-27,-0.5601930779040845
2022-05-28,1.3363699434821958
2022-05-29,1.7490478335771709
2022-05-30,1.7337358829551939
2022-05-31,2.866481301769749
2022-06-01,2.5163188810204487
2022-06-02,4.268482164112268
2022-06-03,3.2707366558615583
2022-06-04,2.8917739962922937
2022-06-05,2.9141023751132122
2022-06-06,1.6829826862885855
2022-06-07,1.2318908710399676
2022-06-08,1.5509488184267868
2022-06-09,1.4663166957649865
2022-06-10,1.5258949208583448
2022-06-11,1.9489541946163786
2022-06-12,1.6680843666429988
2022-06-13,2.424983939254952
2022-06-14,2.1792452746241744
2022-06-15,1.7649686501093171
2022-06-16,1.946990427492461
2022-06-17,0.36067290304771293
2022-06-18,0.7766566898078929
2022-06-19,1.7734262852105456
2022-06-20,1.5895290884388413
2022-06-21,3.0935128189552072
2022-06-22,3.102031879317699
2022-06-23,3.4239361504137933
2022-06-24,3.3710131544677053
2022-06-25,2.197161868750493
2022-06-26,0.9902682940162129
2022-06-27,-0.3116626378701536
2022-06-28,-0.36550541477320747
2022-06-29,-0.41310656610348606
2022-06-30,-1.9131365966541303
2022-07-01,-2.928363308296766
2022-07-02,-1.847137053079336
2022-07-03,-1.6690629276394264
2022-07-04,-1.9605256572801788
2022-07-05,-1.3197015248121107
2022-07-06,-1.5186755762657005
2022-07-07,-1.571648196932062
2022-07-08,-1.9351767530140878
2022-07-09,-4.261488036366324
2022-07-10,-4.117217948172461
2022-07-11,-3.4229055409878066
2022-07-12,-1.152832140865913
2022-07-13,0.32522381500765074
2022-07-14,3.9116341060504074
2022-07-15,6.4397214114964765
2022-07-16,7.2634938850499795
2022-07-17,5.811257927887906
2022-07-18,5.94200288845039
2022-07-19,4.906410008010515
2022-07-20,4.468334933363436
2022-07-21,5.087411468840909
2022-07-22,3.4810644491142533
2022-07-23,4.371294856395465
2022-07-24,3.8099490452885543
2022-07-25,3.272096212672802
2022-07-26,1.6817553094894764
2022-07-27,2.5034744834486062
2022-07-28,4.276015779202629
2022-07-29,4.17051062478355
2022-07-30,3.768533976429429
2022-07-31,5.295092302482827
2022-08-01,4.70929973096745
2022-08-02,3.0963143298230955
2022-08-03,4.160493501567073
2022-08-04,4.223155809312196
2022-08-05,2.754485489274944
2022-08-06,1.2341556253240706
2022-08-07,-0.06720617348109326
2022-08-08,-0.45207116732345287
2022-08-09,-1.4753041960404125
2022-08-10,0.09321598809132836
2022-08-11,1.1543963478869483
2022-08-12,1.161590391620744
2022-08-13,2.1540725202932887
2022-08-14,2.463201917923
2022-08-15,2.2480373261847824
2022-08-16,2.8226969325518625
2022-08-17,2.904394229084391
2022-08-18,3.0142680653819216
2022-08-19,2.952904676723149
2022-08-20,2.0799304148480786
2022-08-21,1.458996662283247
2022-08-22,-1.1715214250499026
2022-08-23,-1.7292084009995987
2022-08-24,-1.6986202994708381
2022-08-25,-1.2958567136198744
2022-08-26,-2.599784041449819
2022-08-27,-1.320386316466243
2022-08-28,-0.2772845790181157
2022-08-29,0.4431601234367841
2022-08-30,0.6839913210954796
2022-08-31,-0.2659586440707342
2022-09-01,0.2706732089378059
2022-09-02,0.15719520823448785
2022-09-03,-0.21815608905914136
2022-09-04,-0.5646128844453686
2022-09-05,0.14043203190184028
2022-09-06,0.7738885105082134
2022-09-07,0.3490802063321201
2022-09-08,0.9125624983488636
2022-09-09,0.3789932770535397
2022-09-10,0.30570499271093854
2022-09-11,0.39863545519558186
2022-09-12,0.42053502837316425
2022-09-13,1.1029747095280913
2022-09-14,0.07449900405066301
2022-09-15,-0.22508508556643453
2022-09-16,1.042905820313857
2022-09-17,1.6614821040417167
2022-09-18,0.45341141069154456
2022-09-19,0.2017926053600253
2022-09-20,-1.57356273227706
2022-09-21,-1.9388726287168474
2022-09-22,-0.4210815730992785
2022-09-23,-1.3191776756378135
2022-09-24,-3.0022769907453872
2022-09-25,-4.100569020798837
2022-09-26,-4.118973635171614
2022-09-27,-4.109364879365377
2022-09-28,-1.5198808934155426
2022-09-29,-2.487221551609597
2022-09-30,-2.470188326586451
2022-10-01,-2.209494716412197
2022-10-02,-2.133299704436383
2022-10-03,-1.1564174490969765
2022-10-04,-0.15495730248440315
2022-10-05,0.8423086308992367
2022-10-06,0.5427342300534852
2022-10-07,-0.450189209176731
2022-10-08,-1.2872239802799768
2022-10-09,-2.491773709012527
2022-10-10,-3.769239810327149
2022-10-11,-3.591336215467099
2022-10-12,-2.734432837421466
2022-10-13,-3.019020428069497
2022-10-14,-4.654124819598148
2022-10-15,-4.799292350012903
2022-10-16,-4.267476699679519
2022-10-17,-4.55141233762359
2022-10-18,-4.057171970883078
2022-10-19,-2.0709154465122124
2022-10-20,-1.2075323993499925
2022-10-21,-2.906521225589108
2022-10-22,-5.134213362432573
2022-10-23,-4.430524625911444
2022-10-24,-3.70280207221607
2022-10-25,-2.40420378621946
2022-10-26,-2.031262798945795
2022-10-27,-0.9547360789830822
2022-10-28,-0.8927892929474839
2022-10-29,-0.2797147235099806
2022-10-30,0.12097433580286668
2022-10-31,0.14210487034572028
2022-11-01,-0.6772946198234235
2022-11-02,0.7259769389310757
2022-11-03,1.1838647307123065
2022-11-04,0.02156101429415147
2022-11-05,-1.1214812589478333
2022-11-06,1.137233938182765
2022-11-07,2.258191970527251
2022-11-08,0.8640491673742043
2022-11-09,-0.2430919317593403
2022-11-10,0.17692643945011993
2022-11-11,1.7542297370691382
2022-11-12,0.5548214337656712
2022-11-13,0.8377583071014963
2022-11-14,2.0660923129879443
2022-11-15,2.7006638508307548
2022-11-16,3.6491732454218653
2022-11-17,2.8941901702886126
2022-11-18,2.9331116453952975
2022-11-19,2.0661172705209725
2022-11-20,1.032694189195447
2022-11-21,0.5895710194153743
2022-11-22,1.3756368651007151
2022-11-23,1.0550400218936236
2022-11-24,0.9885297680368346
2022-11-25,2.356523151890474
2022-11-26,2.948261353357658
2022-11-27,2.159095474540135
2022-11-28,0.4480307671711765
2022-11-29,-1.1975563976415033
2022-11-30,-1.2215097045842562
2022-12-01,0.43855711741596537
2022-12-02,0.7398255374785176
2022-12-03,-0.3774162011911566
2022-12-04,-1.811978434999956
2022-12-05,-2.127109328344072
2022-12-06,-2.1678186646249604
2022-12-07,-4.246512424600031
2022-12-08,-4.124303585016203
2022-12-09,-3.2861478671186686
2022-12-10,-4.274200367877207
2022-12-11,-3.91708007243449
2022-12-12,-3.7275604038636527
2022-12-13,-4.250312731752423
2022-12-14,-4.092990798834755
2022-12-15,-3.1079853572709597
2022-12-16,-2.7914455391318764
2022-12-17,-2.8069858312198512
2022-12-18,-4.438606464836562
2022-12-19,-5.143002004565857
2022-12-20,-3.2444167662991132
2022-12-21,-1.6749139617105997
2022-12-22,-1.0954524963662835
2022-12-23,-1.9368424448580075
2022-12-24,-2.7267720744024615
2022-12-25,-3.5828373301277088
2022-12-26,-3.8323191998408332
2022-12-27,-4.236401812313728
2022-12-28,-4.638204959298404
2022-12-29,-3.6359157960316297
2022-12-30,-3.3388355529265863
2022-12-31,-3.145798226705008
2023-01-01,-3.0864743844665994
2023-01-02,-3.1223457731164173
2023-01-03,-2.4208377815000723
2023-01-04,-1.6368820390351413
2023-01-05,-1.345570126063218
2023-01-06,-0.8233300545795899
2023-01-07,0.3606104777712974
2023-01-08,0.1503552306647421
2023-01-09,0.5833644353771121
2023-01-10,0.20234803279115832
2023-01-11,0.7426173828208216
2023-01-12,0.7481978587352158
2023-01-13,2.015049565037146
2023-01-14,2.734571264289537
2023-01-15,2.5080255768855646
2023-01-16,3.493335697644871
2023-01-17,3.6197076373497468
2023-01-18,2.204731827591805
2023-01-19,-0.7484659856795475
2023-01-20,-2.926645008353529
2023-01-21,-3.014620360133265
2023-01-22,-1.7328098279539041
2023-01-23,-1.4389899746196506
2023-01-24,-2.434431895749268
2023-01-25,-2.818505506250715
2023-01-26,-3.1043442113402655
2023-01-27,-3.01505295651455
2023-01-28,-2.6012105697045667
2023-01-29,-1.813913523385836
2023-01-30,-1.6548713127920176
2023-01-31,-1.4228339901238605
2023-02-01,-0.8312534958422351
2023-02-02,0.6853684234612003
2023-02-03,2.5801141702985544
2023-02-04,3.393086419785352
2023-02-05,3.9835534630566873
2023-02-06,5.028039316483726
2023-02-07,3.798950723064701
2023-02-08,0.6577679691713478
2023-02-09,1.0008120806740266
2023-02-10,1.1717313831156446
2023-02-11,1.9023007194317325
2023-02-12,1.7728926688827515
2023-02-13,3.4100028265199973
2023-02-14,2.2901920189729794
2023-02-15,1.918118298453741
2023-02-16,1.6459902222730722
2023-02-17,1.3637059826028954
2023-02-18,1.3665600363441348
2023-02-19,2.1572681139051175
2023-02-20,2.9743940985919153
2023-02-21,1.1433146736593152
2023-02-22,-1.4271837444892208
2023-02-23,-2.281399078134762
2023-02-24,-2.1561539062080373
2023-02-25,-1.7924216862347835
2023-02-26,-2.0278829531990716
2023-02-27,-1.1038546176359039
2023-02-28,-2.122719772313245
2023-03-01,-2.451575653454244
2023-03-02,-1.8222279765680043
2023-03-03,-1.155463262452126
2023-03-04,-0.6141869025464824
2023-03-05,0.7661541973059014
2023-03-06,0.06049564779328165
2023-03-07,-2.307633356025539
2023-03-08,-1.5628861623031476
2023-03-09,0.45102692745955975
2023-03-10,1.8693097128800145
2023-03-11,1.1126063856066766
2023-03-12,1.3178187949871136
2023-03-13,1.3675175008416063
2023-03-14,0.5334314102337006
2023-03-15,-0.43537462446895486
2023-03-16,-0.9632908249105747
2023-03-17,-1.6483913327704425
2023-03-18,-1.622887837596285
2023-03-19,-1.1354885214748118
2023-03-20,-0.013042546487906481
2023-03-21,0.5154933460428748
2023-03-22,0.41662630030929704
2023-03-23,1.4284282133601907
2023-03-24,2.8576370840710688
2023-03-25,2.104922559050271
2023-03-26,2.572510790425432
2023-03-27,5.926949999580526
2023-03-28,5.970632647626091
2023-03-29,3.449733028525844
2023-03-30,3.560902879263649
2023-03-31,2.1998410001232207
2023-04-01,0.8805486954092494
2023-04-02,0.8988230191030193
2023-04-03,1.8716408000352636
2023-04-04,1.7603243879890396
2023-04-05,1.3347825881028512
2023-04-06,0.285730977691553
2023-04-07,-0.7703149060637147
2023-04-08,-0.007606056329375388
2023-04-09,0.736757051297795
2023-04-10,2.071838580320224
2023-04-11,2.5746105149131715
2023-04-12,1.7385651631089476
2023-04-13,0.8536011930725296
2023-04-14,-0.03460941908013482
2023-04-15,-1.3042984139662284
2023-04-16,-2.7102847446316396
2023-04-17,-3.6851342131216933
2023-04-18,-2.0357386518626757
2023-04-19,-1.8116661259525075
2023-04-20,-0.8982662112475965
2023-04-21,0.6438896449242202
2023-04-22,0.7661757281988598
2023-04-23,2.0150622909289964
2023-04-24,2.210317966152529
2023-04-25,-0.049490645982182446
2023-04-26,-1.570133125261858
2023-04-27,-4.332153000518217
2023-04-28,-3.442709825366773
2023-04-29,-0.9626637948235273
2023-04-30,0.45226213302742857
2023-05-01,1.2043791981333087
2023-05-02,-0.0908745184915285
2023-05-03,-1.2608573810234356
2023-05-04,-1.8531230953696007
2023-05-05,-2.3770836622999507
2023-05-06,-1.5211831068888553
2023-05-07,-0.8828215218214212
2023-05-08,0.05856202517417408
2023-05-09,-0.9218922757303675
2023-05-10,-1.6849128946493361
2023-05-11,-2.4200277288420446
2023-05-12,-0.8246735278789952
2023-05-13,0.9785287041246958
2023-05-14,-0.056804391014632305
2023-05-15,0.7972265502629319
