,Pressure
2024-07-28 04:30:00,49.393307609526175
2024-07-28 04:31:00,49.33675610747303
2024-07-28 04:32:00,50.704184573038454
2024-07-28 04:33:00,49.69564459836778
2024-07-28 04:34:00,49.339698710105175
2024-07-28 04:35:00,49.66519070006512
2024-07-28 04:36:00,50.632312643484006
2024-07-28 04:37:00,49.28989350052574
2024-07-28 04:38:00,49.566752398120194
2024-07-28 04:39:00,49.66659624560174
2024-07-28 04:40:00,49.3744050632634
2024-07-28 04:41:00,49.40783633074417
2024-07-28 04:42:00,49.24094601236817
2024-07-28 04:43:00,49.769406293431636
2024-07-28 04:44:00,49.822545584129955
2024-07-28 04:45:00,49.65873092289835
2024-07-28 04:46:00,49.17315108051618
2024-07-28 04:47:00,50.626667973428
2024-07-28 04:48:00,49.33546058541392
2024-07-28 04:49:00,50.13901685601144
2024-07-28 04:50:00,49.46261670344056
2024-07-28 04:51:00,50.33415843337077
2024-07-28 04:52:00,50.47791617758358
2024-07-28 04:53:00,49.56119320668617
2024-07-28 04:54:00,49.03814213515144
2024-07-28 04:55:00,50.347893659569806
2024-07-28 04:56:00,50.93790027335682
2024-07-28 04:57:00,50.207847269946214
2024-07-28 04:58:00,50.08027221073986
2024-07-28 04:59:00,50.40988030480509
2024-07-28 05:00:00,50.38252742299851
2024-07-28 05:01:00,49.58550558311949
2024-07-28 05:02:00,49.67042434465168
2024-07-28 05:03:00,50.305561775027954
2024-07-28 05:04:00,49.92799332625985
2024-07-28 05:05:00,50.658302797931775
2024-07-28 05:06:00,49.64782892643562
2024-07-28 05:07:00,50.37530495843424
2024-07-28 05:08:00,50.17131899068461
2024-07-28 05:09:00,49.936781218145185
2024-07-28 05:10:00,50.587955385917304
2024-07-28 05:11:00,50.340035766433715
2024-07-28 05:12:00,49.49751642330895
2024-07-28 05:13:00,50.320109340209925
2024-07-28 05:14:00,50.6874953157471
2024-07-28 05:15:00,49.93477765550769
2024-07-28 05:16:00,49.87567207480751
2024-07-28 05:17:00,49.665176426178235
2024-07-28 05:18:00,49.993198057162324
2024-07-28 05:19:00,50.34310034302646
2024-07-28 05:20:00,49.59116585021063
2024-07-28 05:21:00,49.32682121963138
2024-07-28 05:22:00,49.81212504450904
2024-07-28 05:23:00,49.31013751067063
2024-07-28 05:24:00,50.26160922064132
2024-07-28 05:25:00,49.7866551150031
2024-07-28 05:26:00,49.1222990777246
2024-07-28 05:27:00,49.82569624263075
2024-07-28 05:28:00,49.90369250710295
2024-07-28 05:29:00,50.22456780667986
2024-07-28 05:30:00,49.9273182284229
2024-07-28 05:31:00,50.934363228419905
2024-07-28 05:32:00,49.7406480742305
2024-07-28 05:33:00,49.968800725708846
2024-07-28 05:34:00,49.948544692868666
2024-07-28 05:35:00,49.85868580779649
2024-07-28 05:36:00,50.07121279250647
2024-07-28 05:37:00,50.270615648598834
2024-07-28 05:38:00,50.67004935176822
2024-07-28 05:39:00,49.215371936302766
2024-07-28 05:40:00,49.74482856309694
2024-07-28 05:41:00,49.77611428732388
2024-07-28 05:42:00,50.46892514868085
2024-07-28 05:43:00,49.821668469463326
2024-07-28 05:44:00,49.05241220346034
2024-07-28 05:45:00,50.04386523193329
2024-07-28 05:46:00,49.98315538422953
2024-07-28 05:47:00,50.089875782885656
2024-07-28 05:48:00,49.47991855951026
2024-07-28 05:49:00,50.859517340542254
2024-07-28 05:50:00,49.838070108107324
2024-07-28 05:51:00,49.905851570753164
2024-07-28 05:52:00,49.54999571509542
2024-07-28 05:53:00,49.53449899806264
2024-07-28 05:54:00,49.38863152012561
2024-07-28 05:55:00,49.803344574109424
2024-07-28 05:56:00,49.52120908062168
2024-07-28 05:57:00,51.02823367061261
2024-07-28 05:58:00,49.05575380980659
2024-07-28 05:59:00,49.4358347259091
2024-07-28 06:00:00,49.79929278577149
2024-07-28 06:01:00,50.33674563904916
2024-07-28 06:02:00,49.79312155930997
2024-07-28 06:03:00,50.33798169650149
2024-07-28 06:04:00,49.506598055354836
2024-07-28 06:05:00,50.02964556694735
2024-07-28 06:06:00,50.872020543505414
2024-07-28 06:07:00,49.51612780215026
2024-07-28 06:08:00,50.2097838379477
2024-07-28 06:09:00,50.10346375964163
2024-07-28 06:10:00,48.87423250700606
2024-07-28 06:11:00,49.70551472676466
2024-07-28 06:12:00,50.56557595265299
2024-07-28 06:13:00,50.06753883624235
2024-07-28 06:14:00,49.39386551855197
2024-07-28 06:15:00,50.34538863645782
2024-07-28 06:16:00,49.76043852734282
2024-07-28 06:17:00,50.18002536404042
2024-07-28 06:18:00,50.18846005721881
2024-07-28 06:19:00,49.44065219942721
2024-07-28 06:20:00,50.39491401736715
2024-07-28 06:21:00,49.49624559938241
2024-07-28 06:22:00,49.34710706682918
2024-07-28 06:23:00,49.55858550613898
2024-07-28 06:24:00,49.826954983068404
2024-07-28 06:25:00,50.05470157822063
2024-07-28 06:26:00,49.61370813381378
2024-07-28 06:27:00,50.37240965619756
2024-07-28 06:28:00,50.1257320920218
2024-07-28 06:29:00,49.652600892447246
2024-07-28 06:30:00,50.44449645879743
2024-07-28 06:31:00,50.58053417882324
2024-07-28 06:32:00,49.95065765159524
2024-07-28 06:33:00,49.89250847751806
2024-07-28 06:34:00,49.113114323371825
2024-07-28 06:35:00,49.796243703804265
2024-07-28 06:36:00,49.85424664371732
2024-07-28 06:37:00,50.122689703629845
2024-07-28 06:38:00,49.91578678418476
2024-07-28 06:39:00,50.12201346907025
2024-07-28 06:40:00,50.76704514465193
2024-07-28 06:41:00,49.73504295068316
2024-07-28 06:42:00,49.754513858717075
2024-07-28 06:43:00,49.34541734284871
2024-07-28 06:44:00,49.995669766629206
2024-07-28 06:45:00,50.488406491234805
2024-07-28 06:46:00,49.12446482540381
2024-07-28 06:47:00,49.6670715164903
2024-07-28 06:48:00,50.01797025125196
2024-07-28 06:49:00,50.42505144176222
2024-07-28 06:50:00,50.191435119513436
2024-07-28 06:51:00,50.16273181409107
2024-07-28 06:52:00,49.88784360701455
2024-07-28 06:53:00,50.24093712850936
2024-07-28 06:54:00,50.50715194176673
2024-07-28 06:55:00,49.1455041117254
2024-07-28 06:56:00,50.364267700417564
2024-07-28 06:57:00,49.95062009706664
2024-07-28 06:58:00,49.73500556789274
2024-07-28 06:59:00,48.77846210706034
2024-07-28 07:00:00,49.30982433817285
2024-07-28 07:01:00,50.84902949612363
2024-07-28 07:02:00,49.65572573376822
2024-07-28 07:03:00,49.45761561437346
2024-07-28 07:04:00,49.771787021928205
2024-07-28 07:05:00,49.627426389070706
2024-07-28 07:06:00,50.06217931630946
2024-07-28 07:07:00,50.75848683912331
2024-07-28 07:08:00,49.70669202457389
2024-07-28 07:09:00,50.07714502527593
2024-07-28 07:10:00,49.42638142937988
2024-07-28 07:11:00,50.760083221103265
2024-07-28 07:12:00,50.09452172120705
2024-07-28 07:13:00,49.45909043835469
2024-07-28 07:14:00,50.45215311006732
2024-07-28 07:15:00,50.5999938242913
2024-07-28 07:16:00,50.08072818170382
2024-07-28 07:17:00,49.18030151622961
2024-07-28 07:18:00,50.89258440675824
2024-07-28 07:19:00,50.15506126031326
2024-07-28 07:20:00,50.58522714868073
2024-07-28 07:21:00,49.724553397441426
2024-07-28 07:22:00,49.80068803763305
2024-07-28 07:23:00,50.05522655464528
2024-07-28 07:24:00,50.55670083901794
2024-07-28 07:25:00,50.07149501408358
2024-07-28 07:26:00,49.37158309373316
2024-07-28 07:27:00,50.13099459839167
2024-07-28 07:28:00,50.814767097255384
2024-07-28 07:29:00,50.032903141231415
2024-07-28 07:30:00,50.06469276188824
2024-07-28 07:31:00,49.36872812860809
2024-07-28 07:32:00,49.29850545613858
2024-07-28 07:33:00,49.68115393059338
2024-07-28 07:34:00,49.83674117669064
2024-07-28 07:35:00,50.05203036750514
2024-07-28 07:36:00,50.082978487237085
2024-07-28 07:37:00,50.800953825508465
2024-07-28 07:38:00,50.029343719224954
2024-07-28 07:39:00,50.53221134420546
2024-07-28 07:40:00,49.98033533267754
2024-07-28 07:41:00,50.72445180581288
2024-07-28 07:42:00,49.064801260626396
2024-07-28 07:43:00,49.70063411666079
2024-07-28 07:44:00,50.49151669812962
2024-07-28 07:45:00,49.91420199737164
2024-07-28 07:46:00,50.46576480669398
2024-07-28 07:47:00,50.19253305138864
2024-07-28 07:48:00,50.47293849185652
2024-07-28 07:49:00,50.30653386401442
2024-07-28 07:50:00,50.336824466906876
2024-07-28 07:51:00,50.746227693575776
2024-07-28 07:52:00,50.49323700935047
2024-07-28 07:53:00,50.49690335356821
2024-07-28 07:54:00,50.01020937939279
2024-07-28 07:55:00,49.70907489509156
2024-07-28 07:56:00,49.67021995586385
2024-07-28 07:57:00,50.37547229859484
2024-07-28 07:58:00,48.780769717977485
2024-07-28 07:59:00,49.346410905847854
2024-07-28 08:00:00,49.51837315706061
2024-07-28 08:01:00,49.87618931065319
2024-07-28 08:02:00,48.68428098159583
2024-07-28 08:03:00,50.62936065129467
2024-07-28 08:04:00,50.300087618164795
2024-07-28 08:05:00,50.992291199229285
2024-07-28 08:06:00,50.53110723446139
2024-07-28 08:07:00,50.51518966557602
2024-07-28 08:08:00,51.12533801551543
2024-07-28 08:09:00,49.714520956571285
2024-07-28 08:10:00,49.2482708003753
2024-07-28 08:11:00,49.88382130175363
2024-07-28 08:12:00,49.58750397307642
2024-07-28 08:13:00,49.87157731948778
2024-07-28 08:14:00,49.474890504870956
2024-07-28 08:15:00,50.283940033727
2024-07-28 08:16:00,50.256491424799364
2024-07-28 08:17:00,49.98653870471586
2024-07-28 08:18:00,50.15579075169144
2024-07-28 08:19:00,49.928974636435406
2024-07-28 08:20:00,50.376016834133644
2024-07-28 08:21:00,50.03482037474268
2024-07-28 08:22:00,49.86727718755211
2024-07-28 08:23:00,50.464792234971355
2024-07-28 08:24:00,50.63041063461338
2024-07-28 08:25:00,50.66872691282061
2024-07-28 08:26:00,49.50486265534026
2024-07-28 08:27:00,49.73277639597915
2024-07-28 08:28:00,49.14925195262615
2024-07-28 08:29:00,49.8807174908982
2024-07-28 08:30:00,50.208061907238815
2024-07-28 08:31:00,49.933599412744016
2024-07-28 08:32:00,50.96542543352415
2024-07-28 08:33:00,49.79707831244432
2024-07-28 08:34:00,49.455745722255536
2024-07-28 08:35:00,50.28425210333394
2024-07-28 08:36:00,50.07496691424908
2024-07-28 08:37:00,50.27482129790019
2024-07-28 08:38:00,50.15189396539309
2024-07-28 08:39:00,50.12188288026544
2024-07-28 08:40:00,48.938850558478705
2024-07-28 08:41:00,49.63694298624133
2024-07-28 08:42:00,49.704837541023565
2024-07-28 08:43:00,49.82601783103254
2024-07-28 08:44:00,49.775804180769526
2024-07-28 08:45:00,50.206409380843844
2024-07-28 08:46:00,50.30044125434601
2024-07-28 08:47:00,49.43417953662443
2024-07-28 08:48:00,50.34340220339734
2024-07-28 08:49:00,50.29288406933354
2024-07-28 08:50:00,50.23288503301911
2024-07-28 08:51:00,49.29105275598516
2024-07-28 08:52:00,50.2202911501445
2024-07-28 08:53:00,50.04129770976814
2024-07-28 08:54:00,50.480440037606925
2024-07-28 08:55:00,50.89217839765065
2024-07-28 08:56:00,50.79403394279713
2024-07-28 08:57:00,50.05632208611996
2024-07-28 08:58:00,49.99906265413711
2024-07-28 08:59:00,50.31597414200466
2024-07-28 09:00:00,49.44248002329028
2024-07-28 09:01:00,49.2746584291976
2024-07-28 09:02:00,49.7637347039875
2024-07-28 09:03:00,50.610284456857265
2024-07-28 09:04:00,49.83443585085877
2024-07-28 09:05:00,50.75129045290472
2024-07-28 09:06:00,48.6059435584575
2024-07-28 09:07:00,49.206396786606184
2024-07-28 09:08:00,49.93815563357215
2024-07-28 09:09:00,50.44409727067044
2024-07-28 09:10:00,49.96518845063996
2024-07-28 09:11:00,49.95217362775335
2024-07-28 09:12:00,49.93912925237145
2024-07-28 09:13:00,49.11855113279946
2024-07-28 09:14:00,50.579034437219924
2024-07-28 09:15:00,49.65861764008132
2024-07-28 09:16:00,50.544766328607224
2024-07-28 09:17:00,49.964738291018826
2024-07-28 09:18:00,50.53408019366454
2024-07-28 09:19:00,50.171628990488784
2024-07-28 09:20:00,49.946662754720876
2024-07-28 09:21:00,50.11313082353435
2024-07-28 09:22:00,49.26351119544421
2024-07-28 09:23:00,50.00301466358552
2024-07-28 09:24:00,50.85802016105607
2024-07-28 09:25:00,50.654096781994355
2024-07-28 09:26:00,49.50748820865096
2024-07-28 09:27:00,50.252842925668965
2024-07-28 09:28:00,50.12398994237377
2024-07-28 09:29:00,50.4085941400587
2024-07-28 09:30:00,50.0470764427611
2024-07-28 09:31:00,49.88324800343495
2024-07-28 09:32:00,50.665315388180325
2024-07-28 09:33:00,50.108198284136
2024-07-28 09:34:00,50.62773216097316
2024-07-28 09:35:00,50.48719310167225
2024-07-28 09:36:00,49.837756379240545
2024-07-28 09:37:00,49.91649986282142
2024-07-28 09:38:00,50.96491621699951
2024-07-28 09:39:00,50.09574116271995
2024-07-28 09:40:00,49.62068578831999
2024-07-28 09:41:00,49.39997836100749
2024-07-28 09:42:00,50.48706621762888
2024-07-28 09:43:00,50.08014686054813
2024-07-28 09:44:00,49.60395402473551
2024-07-28 09:45:00,50.337292415618315
2024-07-28 09:46:00,50.07987434752796
2024-07-28 09:47:00,49.16976246461852
2024-07-28 09:48:00,50.2943427773554
2024-07-28 09:49:00,50.66659535142162
2024-07-28 09:50:00,51.27992511531624
2024-07-28 09:51:00,50.017451282031004
2024-07-28 09:52:00,50.116324829105274
2024-07-28 09:53:00,50.8032984026174
2024-07-28 09:54:00,50.08436113346824
2024-07-28 09:55:00,50.13767093153996
2024-07-28 09:56:00,49.68469080428471
2024-07-28 09:57:00,49.302812443643404
2024-07-28 09:58:00,50.45634396790993
2024-07-28 09:59:00,49.363214881593876
2024-07-28 10:00:00,50.57032812147373
2024-07-28 10:01:00,49.60591722055617
2024-07-28 10:02:00,50.13261697919915
2024-07-28 10:03:00,49.81386413432086
2024-07-28 10:04:00,50.58730011897867
2024-07-28 10:05:00,50.150423201103294
2024-07-28 10:06:00,50.979547676253574
2024-07-28 10:07:00,49.45816116032021
2024-07-28 10:08:00,50.206931540767876
2024-07-28 10:09:00,50.02367094045356
2024-07-28 10:10:00,50.13997178562846
2024-07-28 10:11:00,50.79796058580522
2024-07-28 10:12:00,50.29265901504614
2024-07-28 10:13:00,49.426237295661394
2024-07-28 10:14:00,50.26675540916992
2024-07-28 10:15:00,49.79219031192213
2024-07-28 10:16:00,49.76332251496461
2024-07-28 10:17:00,50.52292866401668
2024-07-28 10:18:00,49.69883000848689
2024-07-28 10:19:00,49.81013483620993
2024-07-28 10:20:00,50.01620362720193
2024-07-28 10:21:00,50.473092948372695
2024-07-28 10:22:00,50.290794901430594
2024-07-28 10:23:00,49.88279254404107
2024-07-28 10:24:00,49.8639117671563
2024-07-28 10:25:00,49.419935169233234
2024-07-28 10:26:00,49.62008245570367
2024-07-28 10:27:00,49.672809457089755
2024-07-28 10:28:00,49.925354529126274
2024-07-28 10:29:00,50.993381518584584
2024-07-28 10:30:00,49.662265283106784
2024-07-28 10:31:00,49.85208546604718
2024-07-28 10:32:00,48.9738007975117
2024-07-28 10:33:00,50.300285547155255
2024-07-28 10:34:00,49.2112756030865
2024-07-28 10:35:00,49.54670523891782
2024-07-28 10:36:00,50.521167684220494
2024-07-28 10:37:00,48.94753578521052
2024-07-28 10:38:00,50.04796020619762
2024-07-28 10:39:00,50.40046482333256
2024-07-28 10:40:00,50.76272211822014
2024-07-28 10:41:00,49.539953445755195
2024-07-28 10:42:00,49.68798757488007
2024-07-28 10:43:00,50.9022181617013
2024-07-28 10:44:00,49.9874699277092
2024-07-28 10:45:00,49.631868032865164
2024-07-28 10:46:00,49.64125708134639
2024-07-28 10:47:00,49.51372183821627
2024-07-28 10:48:00,49.780163897287004
2024-07-28 10:49:00,50.544110238224675
2024-07-28 10:50:00,50.443883034286735
2024-07-28 10:51:00,49.412864848587326
2024-07-28 10:52:00,50.107293037352115
2024-07-28 10:53:00,49.79892013246374
2024-07-28 10:54:00,50.391220202052224
2024-07-28 10:55:00,49.92182013638535
2024-07-28 10:56:00,50.185762340899885
2024-07-28 10:57:00,49.92069739652075
2024-07-28 10:58:00,48.90645703468089
2024-07-28 10:59:00,50.023501222684324
2024-07-28 11:00:00,49.36412652523496
2024-07-28 11:01:00,50.37356420583842
2024-07-28 11:02:00,49.66008605380011
2024-07-28 11:03:00,49.69749367196351
2024-07-28 11:04:00,49.99554858749385
2024-07-28 11:05:00,50.28889697711219
