Time_to_Failure_hr,Operating_Temperature_C,Vibration_Level_g
290.9139356512229,72.13044754196028,12.495211901919637
14.996356186221346,99.84830412950744,11.639098970190144
200.44902600947182,75.37977494659017,10.565844982799408
81.7176872012357,101.80626905613678,10.63285264689902
58.65919965427409,107.37893368511106,11.918116824460004
137.99533391513168,77.68976522472434,10.641438072165588
64.54635849114126,104.45064193866483,10.217885543307089
126.38631519932568,96.19171390404748,12.266075569229741
68.1146741268261,102.33090239991735,11.362556956447861
18.19410620872414,118.4518947398092,15.759982471456722
322.9214489191864,86.31917825995694,5.3725754790174705
202.52608666678444,78.69395753463766,14.728767129806155
105.39455315349446,76.65728355561716,15.115212981244072
60.04535226985753,77.76284572551843,6.816524418979626
69.37145497313057,88.84347435878844,11.143281014799129
80.42809442247449,95.11727962224965,11.071397835010522
150.96965451826404,94.15036198995028,8.481220763205446
55.05696145352115,102.40774873554035,10.055458281022812
140.36764454198217,90.1950283781686,9.223560386335429
10.364026902252617,111.80301115735975,16.380676108559058
34.48162861528403,86.03014750143066,14.339195982868652
14.311584831484765,130.8025374988443,15.178887737485397
45.980257149081865,99.3850102164751,13.804180160108087
1419.176790001173,77.14263665375576,9.177370571956928
276.7650321009863,73.93661252908332,10.688699334300566
49.9349600030186,97.23708622864778,13.223436403069796
347.9643504948998,86.64805822011223,8.944680477770136
41.69963796002923,100.71000741138138,13.78249607543097
92.27758757913584,97.09856436860318,11.399186504604662
119.93802936665038,88.9075663101469,11.062947981126007
54.29719980471292,77.29809422897392,13.777399920508728
42.94442831510854,67.27729162971204,13.1106582787151
41.651094427680306,83.30227571899468,11.0975845854523
34.38289987834089,102.84598191485209,14.89832450841062
216.61716054277116,93.21140616195306,9.297341681000256
76.40265826306255,71.31391831932018,13.53983901736066
48.301061237333386,92.59771388776772,13.48275314492096
15.298225679893008,95.77976069593255,11.226133901715023
87.27229972312328,76.742138456983,12.815332555605295
98.89110111351455,92.30587658918292,8.872216059036742
67.23953650031149,90.87313077669,14.310067548017253
107.75340608133372,72.85544553254066,11.537744658892528
38.47285251357216,95.36681040522424,10.693192448702401
43.84014754242096,98.41176789552351,14.622523064592222
91.00327162047228,106.24576864762915,10.239140773643102
45.81201793636362,105.80703078052355,8.478846759091102
58.472619394312275,69.33495948064363,8.108427066190242
33.32169638810963,75.93262440127316,13.515024878364098
211.94327284133087,97.7255290081299,8.798926618759292
22.579872533141852,97.70678926368313,16.38698545496091
80.33862334210448,97.72571529459071,6.795176480290695
5.715394341252224,147.7909723598208,16.241140920725094
17.36184979543653,98.5633576603975,12.527543668006546
74.46634061982243,107.03348460270898,11.758217220324019
29.263786564353037,104.31002645239803,10.637702282977626
22.725938585277227,99.77086876958697,12.997840285880176
80.7629600495581,85.27096133039481,11.90591324393788
59.52538674194447,101.38453830739901,14.758254705041303
105.18261471706224,78.40762178193643,12.285569121655099
92.65660683305948,86.44772089889986,12.375754403654694
42.79129060293957,82.71954678256344,11.09096946946536
207.27269096421057,91.22811209079484,11.857635940697332
14.828466067304223,124.71987850010262,12.769504422230147
210.76111398483602,61.99102211112378,7.724579018358436
41.29213182383222,100.2939028556177,8.629536444735717
88.63189462976112,65.80926193215522,13.858160235056788
51.53998020112095,82.92102201315849,12.427163595319854
35.14294882742001,106.33425895451049,11.540041659118302
122.81713348952412,90.96420028643195,12.046084832663484
217.01818218298698,73.8338283310604,12.868954263404177
113.04611843354888,79.27044436110047,10.650600799226597
403.0021895197527,100.19396623402014,10.054238186494219
266.07527279513437,79.04450052424295,12.489613137744204
55.15164752622086,93.24687884372962,9.55406805596242
245.46355977557124,90.6835775985572,13.020631889286179
141.25429555729832,80.22599478591275,7.743540989405399
21.251264323498912,122.15916133987989,14.57288909331411
34.15330898191936,99.50878533477017,13.181493706032608
76.83440138531321,59.622861200135894,12.64007433578469
18.75250165771554,92.79681472154141,14.456727459863785
93.0522043772993,80.07320302847418,16.16368611115644
47.10391340028214,102.78650002194335,14.535925162545325
1043.7465595897047,78.11218892350949,7.397814421670887
318.52157341499736,88.27895337799652,8.801057583160746
105.92457410556786,97.57480918470685,10.437953555760803
49.124955112372845,102.98632791255181,12.065227625527084
281.6053373287574,71.99555389416335,13.294147551172808
76.08318295692197,84.98248146238578,10.185640467116336
145.31344176232616,82.87582033258566,12.466916911192696
769.5125465791879,80.20006151139432,10.111542669116695
53.762791118779695,116.48181360421646,10.471205492520129
72.39302976180157,96.07472566441433,8.483347257879444
61.694184518903484,71.08674068497433,9.69191688472274
96.84503543608997,103.76792920582164,8.620788485959165
35.45199669205721,121.8323429551895,9.560316867556669
10.840998438409883,105.4869789082672,14.634104491519599
117.63720860327837,67.2094505106898,9.626502777920143
61.68717312207501,82.73648890700623,18.580955162093478
36.038258594271255,109.00366723779933,13.233294752202223
45.85410805277915,79.38495801571828,12.462090309237185
125.26031059749128,96.65729142219342,9.854105549546967
29.834693398683854,101.61951080144006,13.750774698522479
36.922932138437645,76.09604292632875,10.560905434405566
71.62915461143062,89.10711965907299,12.305024536613404
61.78703640481666,41.38098989896391,18.400211345671988
97.12399171076885,74.63418537998565,11.759850250688375
130.25655129335965,86.2114777291026,14.87318331571419
117.01955494239117,71.28325227052726,10.24205893718528
24.32401504220283,114.48616955897452,11.912528773757595
178.41521002809597,68.54787933059052,16.427001589088775
829.3670426887769,83.39933269954524,10.432582355530581
58.21880419674349,91.96110865929137,16.531121394992322
61.25444365856179,111.61909933599173,13.769379838638688
36.88372131911619,68.46206773230841,10.59383306026433
83.5125599871991,107.4474562823244,13.581019347638803
29.933831890611152,90.1534959152938,14.431386124066824
241.38452751413212,75.27737023428074,13.55452490554299
17.41941728315745,96.93155211394907,8.074438200273859
32.59748916412188,92.98589543360205,10.182157060437829
25.93967719194204,80.99674684261808,11.381203411121238
43.80990383923224,91.04703127485028,11.813916427249884
160.14080345760655,84.2202960470736,13.551680243876696
47.08666498593813,91.70276017876873,12.444252502333134
110.01114589921247,99.9319601178157,8.661639103224747
46.17872619660465,113.79025224218029,12.950494627514908
63.185844652726594,71.43276751759726,13.526464363209557
14.473392695800486,121.995500619844,13.3994761198276
169.89173909679639,60.71868300716247,14.701951813886554
84.65732819303443,87.72322357446625,14.08480538637226
63.50066793661008,98.82475809726864,13.147950198071092
40.41581039093896,94.2148780160255,11.824585721353383
33.46872211011277,80.65950720269109,7.847597666210022
114.96806501966083,86.87816624464087,13.074045547831464
53.093649533730364,82.6049859801175,12.519219217907779
26.534803400451985,81.15952864583683,12.678947092988434
29.945002860601196,102.74403145531537,8.808128560449227
106.16824728708634,95.35523228947571,9.297358648979344
391.9466690647714,79.60635607109019,14.63288213333226
78.72552645391853,103.49399813149876,11.901112115358362
174.18635829471788,94.60949281314915,13.70375174343156
43.68785333934875,102.1929317825844,12.070795940326153
47.265426194081535,99.44443262885419,12.074390348739364
112.33010671745738,77.56507483616892,14.345709514939994
31.575033597005714,81.59728439704546,10.709888179456565
89.85329646033345,101.20940407684893,12.240301942352458
58.10056386386263,99.15555398150197,10.844311778237394
231.37835491590954,89.68647609053778,10.91375943141921
38.98957125793816,91.75991074963173,11.227069691328401
40.317282600544566,109.16497343682637,12.555334429084283
136.75781236483058,81.12642916746255,10.803128445841306
39.53653463378993,98.20646071755057,15.139390313933802
228.27623848379753,86.9671102134916,9.76348174445124
34.52150986085287,86.7347819515917,11.532820889596602
51.080447607762174,106.48165277980786,10.900672354314562
11.541865649175588,102.38124523482045,15.617444710884332
97.06133317260424,102.20264454000957,12.491386941278936
31.822070715497627,109.58218210731494,14.579611348671587
99.44444068064159,90.31505762449139,8.28609906740757
154.61801435772253,100.22929456942445,12.667625664673148
127.76035848531535,85.34599865109816,14.224076989058592
44.902177127860995,94.86249528732664,12.20570997318856
31.001688231214768,88.04785418448473,14.663700937663378
170.6435839643774,91.45493947489078,10.70677887474907
40.27613934092215,98.92735538155371,15.52336860046395
112.2563966357117,77.72668975149791,17.747245309048125
22.326918124829437,121.3858091352819,11.092903598900852
680.0563562212443,74.90973927750447,10.88624369649807
126.28547358157562,71.78717080818402,15.633461192794252
29.614710034099918,107.37166310250102,15.948930364326781
58.07921964438009,101.87494040944404,10.692849932116829
37.280221003983556,99.36179725578234,10.949532957260356
466.6268223898599,99.4251826389642,11.295538477848732
105.24724232278692,89.81629840729629,8.638873722414306
80.87779941450715,76.54118442771252,9.703370133789505
77.05417820671123,91.1370683729059,9.48964808311983
26.601074483770027,79.84257432731832,10.080506087239678
50.20412916957039,104.62679600126627,11.913287781533047
289.67898451357604,87.79413927746792,12.585536831341301
55.43190559035923,77.61754204811233,15.876251232035193
75.77752285603809,85.1792123752051,9.504114898153023
49.88647756500943,96.19397181413436,14.460805996191459
670.4721514707539,81.54413170794038,11.465027889436227
225.3494835093585,77.66669406650352,11.876340725868918
181.48046357343196,93.65530817237868,13.68704873041651
58.614659484481635,93.67449856663085,9.193194946094254
109.07986331138643,82.39585236943306,12.956024365460127
162.55142937476353,82.93442541572516,12.41613052053264
42.99578294286165,93.48074906036454,13.231128160020372
185.9720836735711,68.27873487754013,12.722921609769545
270.08155001086584,68.88804338435168,18.138250349777238
30.417760645024195,79.22333668121345,10.40565003937171
51.04778151054325,86.7982927243223,10.672507612495457
98.54981681742416,94.66361348397007,10.44214868393809
82.53725134959136,112.13034325424329,10.611307202099363
118.76973881070333,102.86489434803029,10.406532181733706
139.83260835931515,87.60092205054859,14.97254132776888
47.89552781961025,89.71475688145966,15.551260619974638
366.8233967676241,74.96205953043287,10.57313426562631
56.720306168682974,89.72230296011415,9.919111067239427
139.64333285585434,85.67012041619793,13.17853889096601
102.85388042893865,94.84077840507135,10.619442389297571
37.67204090461289,77.59153584671516,13.582329544388777
135.7408224692012,97.79019771361759,12.50730755212825
52.308901982499414,112.99108369503867,8.21063971250692
123.47015171806332,88.36859777314713,15.868763003325153
139.37880007442266,96.02567583148412,16.489694182738805
71.62650652809825,100.35215987566669,10.468028273789034
207.10767706996222,83.98169292171245,11.030746100160039
88.22131433488093,93.36138722715626,12.714663476812262
33.14900082621364,90.18888601172692,12.836141974967562
30.070005348451094,91.46514147823248,13.646360681682076
68.49967019023647,78.404853242168,17.025511346915874
37.14495059130643,90.36765261388415,11.557631931264876
97.70317283882306,97.46997436868175,10.004256888653865
39.66428861384061,111.76715411692562,8.551701929963683
50.293990637524075,104.3890623912781,10.172674900145202
23.393044232461488,122.29773686267335,11.917182567815507
156.12987428005655,78.48978655667926,16.48639465879447
31.592692346854236,103.08480955081018,10.705971752409571
239.46434044122617,92.75013008607527,12.559469879097247
31.91425489225673,122.8470439982651,11.95894275981812
101.41650656278136,77.87552571967272,14.97098318362021
135.309199686239,77.40417236728835,18.317331064684055
52.14115111684986,81.00911031833967,10.672828067699198
266.15913646174823,58.141564135352894,10.776401393704445
112.90223494770576,82.11367467478858,14.61040219267268
261.1430509256396,78.61301007669454,13.70472872406578
22.023388916604393,92.25590679714311,16.616768314340085
34.06704177892052,95.12633963665739,13.459820463314909
26.42494148362843,118.14256258823829,11.101769773032352
59.68193371695207,104.25635757279075,13.476637076730773
106.8586663574008,81.34644516506395,14.771758951457269
70.73300573243378,76.52377992977463,14.051205452993411
122.67524656831087,97.37878757259759,13.268185077768244
76.51654868750796,70.19650189469037,14.666686723972884
10.58938695136734,117.47188148781531,14.923238976114181
17.999328824595917,107.69160181081931,15.455397477593818
93.53645067905511,82.96236521842943,13.621774718974107
617.6627923446835,64.30298206363683,11.582204799207863
43.83533546755692,110.3080856124812,12.366784216083307
42.25767556084567,88.28190232121074,15.016272416270892
85.4424245749719,108.56724467960193,9.95766082253191
93.77796826575458,66.0835851180845,12.921683272182253
311.7450779619913,81.0093746556934,11.016652969181598
205.53774323701066,90.07865549577275,12.071862057337043
30.539506848158197,90.70470890647113,15.196129656518247
87.31793635578875,83.24901792781135,12.477747670049759
21.00289341655153,99.34274898521248,12.116091370390372
305.639543425897,73.98569355926108,8.600359647550203
102.42707767271402,87.8643077246806,13.865633915068052
148.94786555014667,91.80443447567848,13.613710452852688
19.852521345129933,97.71658251088124,17.40813680826365
139.65673894713868,100.67422317133335,11.230554412617497
33.807965051231434,73.13036862243196,12.547875819159847
258.6512413027823,66.98828743896567,12.623459209276888
23.858621196417378,109.16515232847763,15.943633199408687
80.14087832952237,94.98471017969388,11.761761169032619
410.1202281584959,78.7727019516517,12.697553814425849
20.518103814544293,113.26727963283784,13.519741274291349
103.69222750848054,91.73511951439288,12.466522807890895
105.33371979909356,107.6894577609574,10.883915963623679
60.548470879514326,91.01277722115164,12.48522498224577
7.578966174014277,120.91121887322981,14.68407937464943
34.433111331147636,116.33011263664807,9.43371175147235
169.63582115399404,86.2655377728139,12.33242418536719
28.76979122036406,104.57356426431534,10.249697962652068
18.630756403197154,99.68063924377721,14.987616572312106
31.094371486901863,110.52947336298523,8.192032738040563
199.82824802346627,75.52614809129844,10.602695381821029
22.064221319510015,100.29077189997659,12.943029687661301
73.99772052581969,105.87636730274382,15.913810073085852
374.305769810714,63.618907703653285,11.83562434731753
263.57687809163866,72.25112231001337,10.612001183267004
33.409406176375896,59.411517333598496,16.702892673601475
87.27958518596672,85.95889748333164,8.37996524895939
43.11845930337947,100.76313383693943,6.502985108449796
42.028598596529605,112.53535578144042,13.10003612513333
63.23000278424233,91.11142170629662,10.744864439118473
24.014594342866502,114.42923318356938,9.446917957173216
159.6204383850518,69.29847812677663,13.770891118248382
226.7250663086293,64.44926340967268,12.609501784427998
36.15043449438159,89.16678451655072,10.589803423158179
169.69708037795772,95.76098173408961,8.799239003322764
43.513269004347144,89.5095787785886,14.181143320700361
2208.982197914405,58.98836849940185,13.625502944896652
98.75895224581235,88.66319940730817,11.752060340551543
90.81346685447339,70.4329574924272,16.616592490119164
54.40317902457723,100.04508823245058,9.324788084184618
51.916760918734504,95.49897369145272,8.186187072688153
232.66259957185204,75.90180320508966,10.270229825296889
70.73651352302258,82.2919962399496,11.886034959111255
39.043172378057044,74.11179717166573,12.60834862330673
142.5204440048572,89.05981354090243,11.396909855359175
36.770847834708846,104.32713480751858,12.880138491285742
149.01031254187663,75.21410930496684,8.87115143952389
39.55861106171803,97.56069773276766,15.609411510183149
33.52998071968008,82.04613572441339,11.794622054018578
50.50058953831493,78.10690751606484,14.793239578970319
19.996024116014212,88.39454460068163,12.85681336594426
76.09479523715275,74.4713651637094,13.141883047884459
99.99968044898496,81.69526041979228,13.42441820058051
158.92411126820159,72.03183161116728,13.119271400043287
25.730150207318815,119.47087699374583,13.60680689966886
44.86804926552995,90.52895327957593,15.322881325331078
154.71168124197817,79.50411738011121,12.491302924253675
67.9206372833878,93.20969866101333,13.77250939397128
243.80510245788156,88.31507925463755,11.775660764281934
54.71261803420557,86.68545600700166,15.600293038623683
37.78147118669987,99.21250050065137,10.309019244851825
30.56623026347134,101.36261565070957,16.502351082277038
157.11014086952557,82.04248278584208,11.899605123389142
31.868403790941557,81.3627263903298,8.42306224470488
97.42409197751294,85.87422454272534,12.320261037276973
94.405867053695,55.471182528966224,10.297370856312797
65.09991021816349,67.27213406702171,14.101608872471811
43.13871136080489,110.50311401166786,10.368440051744022
23.238352605997125,114.67451570251926,10.884541416963051
700.7552988451795,86.26445940665432,7.276148172636173
225.93372086342464,98.6483544458365,10.869234201877308
274.0671143874809,94.66875231815304,5.940301683427609
26.794460787541816,136.18321212682855,8.040242941285692
25.449041265544178,106.79362367151865,13.901036640360743
31.889173460749277,88.0812361277885,13.96450039662708
33.049434885663445,75.66689339099361,13.063643904462412
78.67544752058862,65.90330519613642,9.582559642176967
65.33664424243798,93.05195453800835,11.88072160964505
114.60369521527777,78.65473882073545,11.990993652273579
114.72323765483432,68.66619435603488,9.104088277018644
32.52804616997464,80.3014067363621,15.758495754417876
39.222333803869866,73.77677994578407,14.193405726439178
17.00996758314694,115.30712452608847,11.44758956542584
35.33254698923513,103.22459635424175,12.067214597486327
235.39920042539697,89.88041038025074,12.52095701986888
56.12718824267052,112.19916208335039,6.895662828939273
53.71506896911252,91.16052461471428,11.382056543698507
130.27647726913656,77.08073698007604,10.295039380005504
41.406423162496935,112.84686115904486,9.495949975262711
79.62883942023399,98.08365065526988,11.297249267785112
88.0678169463583,74.44130768510315,16.494216317123808
66.14860764749963,87.14491982874588,13.602107153167525
153.80337903247508,76.86572619922865,10.572052525543008
907.5651291854567,69.25800403553495,13.431456953390397
