Trip_Duration_hr,Distance_to_Shore_km,Wind_Speed_knots
8.0683132378758,43.10204773680903,20.66044252808909
29.099903577080106,42.11177518012979,20.143593339206188
5.511615317012664,15.840343880904783,13.448420080730244
6.1874288248772,28.15418243272713,4.445682739251871
9.050730446906618,20.964517444411065,19.025606209822655
17.758112277086674,48.57471287006161,12.647758546501361
4.5329512632163365,38.72966750197487,12.555222382016552
7.938849979381464,37.771892450680774,6.145843834278514
11.821528427934842,43.042539107267515,24.363899916611434
8.918986934693747,23.227001304996186,20.89345285655132
9.635856359410287,9.883072023596352,13.337931726804703
12.788524400319776,38.868474687163044,13.690481587456453
4.267176619606851,31.41959780085012,24.471007223110647
7.255841971405512,31.6289021531224,7.952723262287814
12.525670010956807,45.31513606338682,23.47094736959787
21.03102377325842,31.530952952445418,8.866727649717483
2.442044401042592,11.37369992697294,6.3219913763718125
20.315324888631103,33.33763673025637,9.617822027982783
2.1260887163243862,8.122664774961263,2.573209080630967
19.964583271955867,48.17166976661168,21.770390393945217
6.56434835052667,17.38142031140135,21.880399178591595
9.403068335043168,32.73648681977391,24.258024489705313
8.6419175080489,45.08911914315229,2.6427840052716327
6.4684262821859555,38.070381822976586,4.701220280264925
35.47648312848616,45.04732163490487,16.780996218615886
12.311897706792967,46.936435562061625,2.0980092691949626
5.368270201634628,6.415632627982652,20.33273439587445
8.625643482888417,35.390829183966545,5.814999492558875
4.4789159742245,20.78659607215158,3.2561718844649947
8.50355598577815,37.22704701456351,5.861056681397775
2.4206064542744086,17.882677399603104,21.453972434878906
5.229228167327102,37.05500332255273,6.009681865518553
6.199765088003215,12.976799985696362,7.80415696317473
5.846153180680967,18.024908138008627,17.01984398299972
3.924592164520964,38.205435450070176,5.398081772911466
5.7826183431478775,44.69269265584041,16.880451020548463
4.577758203794964,28.276015766676366,12.42089969335933
7.217130470022971,16.064730125299885,20.2119056134582
13.782602037919668,37.77168640051945,23.423566997495918
5.053618736269878,9.570868205365418,3.524006385823437
9.399856068266208,8.742962681617351,16.395111821224184
13.91435643067254,14.315430933206782,24.633365751645254
23.035683247420423,49.54399322464565,6.0082855454384
30.57343692641075,45.020607714531174,24.31646354786651
7.651665789909408,5.302631483626175,16.205148835238845
22.214701312516887,38.250866738337805,21.412150117632027
4.9760954165661,6.094467456804782,17.354783705466897
6.176821542744543,22.279652077375054,2.2117889761016043
6.780196989891867,20.28043189256961,13.591969677002046
8.955479331809164,48.751671918691486,23.901767721406266
12.295637245762794,13.561829307297074,20.792771468351095
11.940153782619195,23.430311462594247,9.105777924839963
8.084135343097682,47.44170529260838,3.1109159659173757
4.388683421329538,7.489453876437178,12.56222241031933
16.180650488169867,31.127772134221885,12.288073256122866
10.227444410806216,41.333210189041665,19.200034032335935
12.427610016822877,21.886103383458067,5.468913947529174
7.422337079636261,36.72270758897149,12.845599337030784
6.047931996704897,15.815140556447874,21.747670477418126
11.263280106745178,35.133332740943956,8.757302259153192
8.04278453311123,24.832971190817847,2.4015124183074392
5.430853651166908,20.830566894845084,20.25270112278341
5.497200769023433,37.49443791348567,2.9740215437178925
9.39285370236458,19.26100685851258,10.249455426047783
5.8125840412046355,27.525587112136503,14.936787364074563
7.446335211961091,22.81183286010401,11.54446221362253
6.503028745157115,38.9283608724296,13.319610338885965
8.819839437688094,28.574730458078086,7.768559125641879
16.915153572291892,42.60689734019857,21.919978400193248
8.999439152496802,43.3597172386482,24.951281888336197
12.463547164797003,32.92921932051094,19.298448035984528
7.974017336015752,18.681797060459697,18.06702959187073
2.6255286971242526,34.37220442882343,12.1699443790833
53.43949121624367,48.833546445813894,8.987475132074959
46.38165499475833,42.885523560018186,22.369603131026093
7.876670134342944,25.812856775033886,18.732475493533826
2.953148430925652,10.597117331963432,8.401683197414977
8.157312607112935,12.356911122642348,6.0893352169980375
6.160881269308664,26.629709675885106,14.51787092210852
22.305510073691647,22.574359592352753,24.36542072628555
21.197461096058102,43.23197492921216,18.478686763335872
24.16546756763928,42.06856833564655,15.764788562106004
26.097476758011517,48.1578895464193,17.26326181670988
20.05199204761099,48.76454902316101,3.3939876607077837
13.025304794676721,38.7409325681118,19.969630122814884
5.429511605210317,10.695407932253122,20.40477505169696
8.978866219490257,44.37341883204691,2.1257378148638804
29.466995439120296,28.609002218762235,18.041411182182728
10.459582878365113,35.997685262867236,23.25079450698004
5.915271765132462,15.961390482156089,8.606641028086743
25.096621723105255,45.08991935658821,16.126331763552926
5.306776181047857,43.88394587334615,22.88454909673353
8.042216914893654,46.334795144663694,22.70512326968345
4.166388608261207,17.56722583882121,3.2526194330926006
13.338957723354156,29.22362667178519,21.596951005317504
16.334543799672318,46.94688895861419,24.731214940228543
13.978540116020724,22.64993426406485,19.356158474900493
11.295938286841137,16.884000893570267,23.032276515524643
19.272543059772634,31.981314728734233,5.378335603820109
3.4101214880229924,14.82226144336369,22.529614062456687
44.60193300430082,42.49454817900733,11.49997015282958
9.020318025966409,24.77157501284456,4.351521154818387
9.698291486366669,23.72769869839875,9.850282941365434
8.094357585093958,38.81788948972762,5.281142141970816
2.995277047247443,25.67839951912177,19.606545679531212
7.975035930195853,19.360148846483682,20.717091540198894
13.081535206448326,19.401788669684834,20.02207578170825
12.878319094049498,42.42559100970457,6.600293097429594
9.657910714169441,45.31881614568253,12.456333857553238
6.320149048866031,14.851297873652122,14.835851492904698
4.037823374536342,23.165739872101376,3.7273871670808165
3.24082861692122,6.62857937028678,20.044026766370465
12.725341259115746,46.39773915624081,21.942233371090182
32.60065707478651,37.203717625749306,13.221236274641088
7.593330984365505,29.497248809373577,10.189984833679864
8.865259454250761,16.165383011276926,24.196566796099276
15.293205474963242,36.57307502284626,6.30601458925344
52.230751304062814,48.08781879874838,17.678439444667298
18.82247955062741,34.65694493470657,3.8151360242325865
3.1441014470810176,26.131639516940822,10.732110218326001
7.277565451642461,24.323148386514635,5.195757031210345
15.105579668061985,22.31833850549473,5.563366816567903
9.472845560247848,27.97974419682549,4.980648195489783
12.396966623097597,42.81503356630467,2.1146398476019694
16.31139544105086,42.45185890604097,23.497543597097003
3.840891919855744,5.282977991827916,3.8386960292180654
5.4855228197893595,29.9142005593962,19.2023826671298
16.14031602804259,41.36394328352264,14.039025074375143
3.7433544578875604,8.525217323605059,19.717923636879146
9.267305810158103,45.31984056176897,13.739938177400868
16.261834553759588,48.880955702058394,16.60349435330089
2.7415117403850653,42.15845356896553,24.986673177417206
24.43323836178117,37.06528276571069,20.822679484897762
7.309960102020131,18.402786561832986,21.86814228077222
8.980227816518033,12.134984048332658,9.945087481383691
8.237601781460677,25.518055914447512,12.601680523501884
33.05142892865705,34.29689713705771,24.254634523286725
4.047163294091409,24.069497635581943,5.12010362441304
5.187269372818775,28.885649218393397,16.267951594466595
9.41809097557383,17.762791711066768,16.462597440031537
8.28823796026465,6.849699513737956,12.004007419833636
9.92029809994952,29.83876374079894,21.91356405614139
2.559107217766728,7.474993902575552,22.417427340362877
4.195005807322428,48.45242574602734,4.043121452613866
4.633381969025956,39.506952891426124,22.41691901756276
12.892029320448517,19.85725618077248,20.723011581980696
7.278255711457646,15.30275315858891,2.0980749223817723
28.148892166507167,37.584188668634006,17.13576032685596
9.53974511782207,38.60249810069909,4.787106327827747
4.918018666684707,44.20479803078864,20.328693111743746
7.98257265059288,14.727730731979985,4.230431047394326
3.119560167901051,11.231690162383906,17.645409365592162
7.371169628957497,23.910461404856118,12.738593063595014
8.397316985396802,49.96967368543616,23.039552248971095
2.9362028254588446,15.324809776422097,5.0828905013854975
28.60902828331653,42.53355919690375,22.9398630933038
18.40119864265646,15.560944983631522,22.87659856113103
10.214309396158054,23.033588332516747,24.287957075174887
20.657731051559526,31.159390623540865,2.753265114541649
15.215185824720255,27.01157689854535,23.84720614022846
5.445601157565841,16.851875488005575,2.14438284236294
34.87138391502997,47.373897110300646,3.5089913155593817
3.70957811577298,9.548006226226743,9.683167352012493
4.373873489873307,15.107108833302727,11.86944672711951
5.482605500295564,26.52409325629337,10.945266136486756
2.9785897697241586,28.814953145548284,5.259893962524405
12.466123322410418,34.07461676612292,11.979746073595221
5.813695447478758,6.596357086949883,19.75703307172767
7.9679954143456975,13.322254880199704,10.642178701654803
9.822355626846072,20.127642589979907,11.459639214383337
5.006874846050393,5.07382323691055,10.271231762205012
2.9346039475264005,11.083805276687585,12.493225690470261
4.8633864188598865,5.584740189012142,11.709330349642528
5.9041744590474945,46.32392510495111,15.57759336468994
8.063316851614687,9.48319755131435,14.495425677366821
34.55760538877658,36.50530386571873,23.115024026639382
13.845311968801962,48.31939562926512,9.338420788800807
7.1271099109758556,47.02856221206626,4.7199506205019
10.129409856704445,21.166005638418298,7.97955930362726
6.986303015715485,8.059796427445825,14.819263440272469
5.638297729106318,8.457124747543297,14.07154201353737
6.847414647599343,46.50719598383042,14.715759157543632
9.349016899941931,9.568415887212803,16.93246666059473
7.375070302931514,43.15283373764201,3.743484395907471
15.771527503520327,34.14335051527201,18.342365706984847
3.5340892419814987,26.32412132956879,14.946278988360563
5.218588499631042,12.526514845829304,23.156455306138273
10.109287163743163,35.864301382322225,10.619843622159177
5.647582297578289,9.20086840837617,8.952796931906729
8.520774229094858,47.264024648271274,11.026274766871245
45.16798482572635,46.641242917715516,16.100754664637712
7.249300987845831,30.71825727893038,24.14907405416617
10.722444396215971,9.241038651579657,13.065616003094917
10.23339178808203,10.717676414549954,9.228315452127424
6.148342019290277,29.594043711567434,21.228419859287115
4.701719669370424,32.37960181329578,8.31692815450097
15.01844798208041,40.881983895676875,17.821030615277078
2.406314243772462,43.41223230881466,21.049869775070366
10.259666052752547,29.59945408829828,19.57861117428979
8.425959499608922,32.93529277710455,17.5027282208752
3.899082519310077,20.386089522679438,15.440435180211034
3.182183863628953,26.93280064812997,20.08445497152309
4.687279288545206,16.52619327359809,15.49999950025471
27.75184802887855,48.206585179559475,22.192173507990777
1.9030191502329663,46.477188595043096,4.4947229744269075
5.1483176150359125,9.654426300571277,18.093774583871006
15.777849306826505,39.20563279976821,10.641236159608294
12.465666290710903,41.04577287628382,13.399013116087406
9.984951463631146,15.301356960207006,16.738949672651366
7.163219574308648,30.679174980302616,19.840988358212602
5.440208787233416,15.51634940611932,10.54400042742295
7.620465847744317,6.4033751082435755,13.518388842410209
7.075719207941553,5.335486916133195,24.483079936570476
6.9526165086142395,22.010865063403966,22.265190276127612
8.660913816657942,9.520265474184356,4.348454739487071
6.043700365935164,48.048596797886184,22.951765956290455
3.084284348112929,31.12619286983556,16.422302275635502
3.8289773930165145,11.476945328772057,7.223103118400636
5.793080228246724,20.67305687739415,24.141508941532297
7.40895144678635,43.32200749014934,13.70542701019625
15.856489453597318,40.929472103334504,9.553292723779958
11.912770052220823,21.824889552153508,19.380925818772784
5.740452331705173,10.681601842326039,11.454277718010047
4.418715451985406,23.845279783358663,15.220276521755387
8.677771684568219,15.93276892412702,22.064716510050303
16.41466737883728,45.13605102483759,16.31812468533706
7.351991335030675,13.421541286380284,24.9319853776759
8.575005591336298,46.36330380479728,5.682032139453277
21.57330799145149,41.509810186561864,17.90013372898965
3.1735451407303863,10.164415921664933,10.625464086909213
5.835855653291903,10.760334611376521,12.028926753030074
6.751762568112895,29.75304503773366,9.145002180366863
6.022113421212212,20.213200289437665,17.080492857825604
17.85378912204256,37.198719404081416,8.884686264548211
8.736806498881869,44.71433359313821,20.479376302281604
23.582512007284055,28.64950536317678,12.196211839629093
6.4021938089044115,21.11496554940898,21.70622760681019
5.549386194451701,23.451662083277526,2.3111989781664155
6.011695772951496,37.548765705712235,21.33637399353413
3.8757669774928045,18.668886761832898,9.812574617642811
3.5395127201135628,16.981231963628993,11.524937034661104
4.145243653992987,31.62289772096653,10.455885163726908
7.726304311711875,12.776501167747725,18.977147102256723
2.190128314142642,20.805572433419357,11.039178712227809
5.0242932211536635,29.610243896188443,14.174893207200755
6.511741017854888,20.06599625533503,18.83960559538452
41.11783944672204,44.798519474703674,16.249625965736747
7.564277397090236,22.527715086982937,9.060522089127126
8.021915968153893,30.663071771803153,4.52527205837021
2.977695102575147,9.863608450225563,8.679984989445142
8.72404953850376,18.515814964744894,4.052946216571377
5.642176132835375,17.997212524245995,13.161881946791304
7.694751733035484,38.42950945569405,7.942855693755899
19.62787386802906,41.35408178709537,8.466808188311939
2.36823323220904,22.471650611681362,2.0543759414531153
5.147224135088452,11.404177655455424,8.470350944451596
5.222238912261446,5.474043626993311,4.487639362961636
2.2478777620645394,24.122918040578636,3.6631220147771235
7.4054202229124835,28.355785639118956,21.572773251202907
5.3281904885271425,20.389024384740118,7.582860258910854
14.637332466260768,14.89058921650585,23.11693335242127
5.396830403054237,40.64587705903037,15.391306329683745
7.51170598437571,35.08197228056463,20.65172993015647
5.554382798514881,34.54946724854395,8.886293933308522
4.110406533412202,34.957862662743594,5.165348483742717
11.692204388915751,16.84592813984471,24.719788413247148
4.147778987685185,18.965971400270533,3.9656487751430127
10.47014246380131,42.08221490644531,4.14048764711134
5.3362180958908265,20.493808372698574,5.4153734850583355
6.11426400924391,11.314204033335045,6.59539045859728
31.67291442004654,44.91003185026734,12.571695221168952
16.965972217466486,45.90875670325618,4.670307748358651
7.86102131488357,14.736680730013811,14.69171000747231
23.2027986249387,36.30704129338968,16.8510857943714
22.237391229257796,32.833496278112726,16.591289204060264
3.1483299553721262,38.46464737094576,4.94042353976166
8.028900303251342,28.299090055032316,2.1053451093765148
4.657132571342112,35.04014799404459,7.710733164418055
6.907255534444077,33.204379965179626,2.508860333848046
4.643357114994423,13.366752083358122,17.34514496341234
3.8580143194588943,11.584047996643827,13.607827058477014
4.187386738744999,5.508066314957886,22.62912801885992
6.8527627154577555,9.179493581566604,12.700315264536226
19.86989749431124,35.7143768257269,6.583326923064983
5.385432761822234,16.139074858562847,9.971047057403503
2.7815377458880968,22.04232679421919,4.56884655796254
3.9929853685026946,10.73383425608909,3.141360161755467
9.028151594278995,30.144182802488327,19.90758482200707
8.399934446540952,9.811516230851609,15.853615036164308
23.773822093101334,38.98228041844057,20.122419457228318
12.416828882705024,41.50222038848858,9.81666405747766
5.2508912013672635,16.25101782745179,5.682579689612897
15.619108309938639,14.443654035117921,19.500249294354866
8.008526484815794,26.988586775579954,14.384195947153726
7.060092476410981,15.300727909363866,23.93036378181641
2.727945335247612,17.23227806283581,6.066567629824604
6.07665863833634,6.363657527258792,11.330952273893645
6.935793792353973,28.535298417641837,15.886894155103393
21.36760893625472,30.535598575821396,13.405623011176733
12.289403716861269,25.355098999359626,19.0643774221155
2.95661269156264,5.001855559891269,18.388826735937908
4.437830217385319,40.67994915976908,5.294185336077609
8.094037176180217,15.956812659049026,10.570797119717273
9.459285531170588,34.050763171650686,14.987817677316118
6.80683285330695,34.03274306428003,24.056254637582075
6.52276325995067,30.26664318080566,5.566420227978933
6.475009980136377,14.78735552114763,3.230903634770359
7.53104673413931,10.781411777213425,22.223093741235818
8.597893730292077,35.18102930019306,3.3304898368607243
5.518348621897424,34.11371890371338,15.194215389430378
4.874831017148165,9.555466626670643,13.687562713133891
7.157802416871163,36.4451603373948,9.448969191033067
11.061699372820874,42.44449014090562,18.357275734914992
15.40776743330441,37.8721101881941,15.995672934478117
2.3979441030642423,40.09485104153519,22.174210877916607
6.686733291411913,30.7508413050365,15.231879410830715
3.4399458239855853,5.719926924752852,7.223638946348721
3.0800345045186646,34.14235840216729,9.682715641706857
11.159546719059218,17.644511622346265,3.1347221033872477
10.098202536916565,44.86294403499009,17.60561737832066
6.515147209222795,21.52921289444422,3.3099191387462277
17.94940363025789,48.95799087639178,19.868803885216302
6.047724817348936,29.71890697550018,5.2375243988285165
2.8555285702486866,16.72443934070681,7.750550098831594
13.816078395926642,40.97881122599434,3.795950924657227
19.928346518803526,48.90870455404553,5.582859563601394
26.015722669383745,43.53955567409762,8.404431056495868
